39
0 12
12 12
24 12
36 12
48 12
60 8
68 12
80 8
88 12
100 8
108 12
120 8
128 12
140 8
148 12
160 8
168 12
180 8
188 12
200 8
208 12
220 8
228 12
240 8
248 12
260 8
268 12
280 8
288 12
300 8
308 12
320 8
328 12
340 8
348 12
360 8
c1763 380 297
c1764 368 37
c1765 368 34
c1766 348 3
c1767 288 66
c1768 308 14
c1769 348 84
c1770 328 77
c1771 388 50
c1772 248 102
c1773 388 93
c1774 328 63
c1775 348 90
c1776 348 107
c1777 368 76
c1778 368 150
c1779 368 85
c1780 388 174
c1781 368 172
c1782 308 67
c1783 308 113
c1784 348 113
c1785 348 128
c1786 368 88
c1787 328 156
c1788 348 170
c1789 388 191
c1790 388 221
c1791 308 107
c1792 388 224
c1793 288 196
c1794 328 141
c1795 328 178
c1796 388 232
c1797 328 240
c1798 288 252
c1799 368 250
c1800 348 254
c1801 328 205
c1802 308 229
c1803 208 268
c1804 328 229
c1805 328 251
c1806 208 265
c1807 368 265
c1808 148 288
c1809 308 295
c1810 348 287
c1811 228 295
c1812 108 294
c1813 208 290
c1814 88 281
c1815 308 266
c1816 328 0
c1817 348 23
c1818 388 77
c1819 388 47
c1820 348 32
c1821 388 56
c1822 368 3
c1823 368 73
c1824 388 62
c1825 348 67
c1826 388 168
c1827 348 59
c1828 368 144
c1829 348 176
c1830 368 57
c1831 288 130
c1832 368 94
c1833 348 122
c1834 388 105
c1835 328 89
c1836 348 134
c1837 368 178
c1838 348 143
c1839 228 114
c1840 368 195
c1841 348 207
c1842 328 162
c1843 348 199
c1844 368 198
c1845 208 259
c1846 388 260
c1847 328 248
c1848 308 240
c1849 368 216
c1850 388 282
c1851 328 294
c1852 348 262
c1853 388 290
c1854 368 256
c1855 308 283
c1856 308 246
c1857 88 297
c1858 188 290
c1859 128 259
c1860 268 290
c1861 368 12
c1862 388 36
c1863 388 6
c1864 348 99
c1865 368 26
c1866 328 71
c1867 288 31
c1868 368 43
c1869 388 122
c1870 388 74
c1871 308 73
c1872 388 68
c1873 328 86
c1874 388 153
c1875 388 111
c1876 388 12
c1877 328 133
c1878 368 164
c1879 368 156
c1880 388 125
c1881 388 183
c1882 328 119
c1883 388 235
c1884 388 252
c1885 348 185
c1886 348 246
c1887 368 262
c1888 368 287
c1889 348 188
c1890 328 259
c1891 368 210
c1892 308 252
c1893 328 285
c1894 368 207
c1895 328 221
c1896 228 257
c1897 188 232
c1898 228 271
c1899 348 290
c1900 208 274
c1901 348 279
c1902 388 20
c1903 368 20
c1904 388 65
c1905 348 53
c1906 388 28
c1907 388 44
c1908 368 6
c1909 348 6
c1910 388 99
c1911 368 133
c1912 348 75
c1913 368 187
c1914 388 141
c1915 328 47
c1916 368 110
c1917 388 114
c1918 388 147
c1919 328 105
c1920 368 201
c1921 388 133
c1922 348 146
c1923 388 213
c1924 388 244
c1925 388 177
c1926 308 199
c1927 368 222
c1928 388 266
c1929 348 179
c1930 388 274
c1931 328 288
c1932 388 241
c1933 308 289
c1934 168 272
c1935 308 280
c1936 368 247
c1937 348 215
c1938 368 241
c1939 128 267
c1940 228 283
c1941 188 282
c1942 368 295
c1943 188 226
c1944 88 254
c1945 88 260
